col_0,col_1
-11289.0,6858.0
-14912.0,-7471.0
-8747.0,36033.0
10828.0,12566.0
36972.0,-11219.0
-12025.0,-5209.0
-35494.0,38037.0
-11221.0,10084.0
35505.0,-7338.0
-37697.0,13355.0
37593.0,10587.0
-19180.0,-13129.0
-8084.0,-32272.0
10911.0,14635.0
-36401.0,16812.0
34761.0,35569.0
14806.0,10711.0
-36694.0,11111.0
-37844.0,12927.0
-37939.0,14256.0
-10606.0,16478.0
35456.0,9405.0
13331.0,-8800.0
-37404.0,7720.0
-36299.0,-6000.0
4234.0,7093.0
-10572.0,-35220.0
37500.0,35264.0
-37725.0,-35700.0
16735.0,36577.0
-10948.0,10041.0
35542.0,-16984.0
-35069.0,-6615.0
-37147.0,10775.0
35632.0,-7862.0
-10390.0,13511.0
35389.0,-10294.0
8930.0,35960.0
-12570.0,35242.0
7364.0,7325.0
36773.0,-36454.0
37369.0,-16824.0
36070.0,-9730.0
-9479.0,11875.0
36994.0,35413.0
36266.0,-11558.0
14465.0,32719.0
34381.0,-13603.0
19789.0,-4574.0
-34633.0,-14565.0
32915.0,36430.0
-32381.0,15836.0
-9308.0,15797.0
13630.0,37262.0
-33714.0,36238.0
33044.0,-32073.0
10310.0,-35424.0
-34429.0,11852.0
-37637.0,-10442.0
35557.0,3472.0
11447.0,-36685.0
34710.0,13684.0
13195.0,13100.0
33641.0,35471.0
35757.0,10284.0
-37098.0,-14618.0
33723.0,-15127.0
10923.0,-34980.0
12322.0,12493.0
-33465.0,-13069.0
13791.0,-16952.0
36015.0,-13023.0
34667.0,36140.0
-9509.0,-5230.0
-37604.0,9654.0
-37518.0,-6492.0
-36589.0,9321.0
10664.0,-8688.0
30794.0,37373.0
-36265.0,12825.0
9415.0,36212.0
-14315.0,-9185.0
-36385.0,-34617.0
36527.0,35576.0
28600.0,-9763.0
17522.0,-35697.0
12557.0,10495.0
-31900.0,-36406.0
-8597.0,20496.0
36002.0,31281.0
6620.0,35673.0
-40620.0,38235.0
12776.0,-11717.0
-35583.0,-12230.0
38608.0,-27705.0
33244.0,36641.0
-6381.0,-11767.0
11136.0,7050.0
-12398.0,9850.0
32579.0,-27942.0
33097.0,38910.0
-37443.0,36438.0
-33483.0,-36324.0
-36010.0,-11533.0
-35578.0,10157.0
-35325.0,-10767.0
-36487.0,-31355.0
-36030.0,-14978.0
-14139.0,36643.0
-32935.0,-15776.0
40997.0,36463.0
-37696.0,-36886.0
30339.0,38057.0
21135.0,-35655.0
24572.0,-32141.0
16494.0,-32114.0
-32195.0,11502.0
19540.0,-34151.0
37641.0,37533.0
-30023.0,-18884.0
1540.0,36639.0
-34874.0,35236.0
-15742.0,-11695.0
-34815.0,-6634.0
-9699.0,-37234.0
-36574.0,27256.0
