col_0,col_1
54958.0,-129523.0
-141151.0,-2899.0
130201.0,-46393.0
105811.0,91123.0
4724.0,138476.0
98168.0,98852.0
141140.0,3715.0
-140069.0,-3521.0
-140477.0,871.0
-68579.0,120132.0
138806.0,-1954.0
57874.0,-129021.0
97575.0,96463.0
-64506.0,124177.0
-141452.0,8334.0
127167.0,-59773.0
94822.0,102640.0
97767.0,-102910.0
-42415.0,-136817.0
144738.0,-8932.0
-51997.0,-131063.0
-130748.0,44315.0
-132092.0,-45237.0
-103325.0,91053.0
-141393.0,656.0
-110565.0,-85851.0
-130263.0,-54200.0
-2443.0,142003.0
60576.0,-126414.0
128850.0,-45855.0
53914.0,-130061.0
47086.0,-131141.0
140664.0,1187.0
-102208.0,-99561.0
130994.0,54788.0
140006.0,-5995.0
104101.0,92100.0
103744.0,-97554.0
43660.0,136221.0
130154.0,-47734.0
131737.0,51207.0
-105060.0,93419.0
-138862.0,12002.0
143296.0,-1638.0
8024.0,-139297.0
-62077.0,127229.0
126027.0,-61278.0
-68875.0,-123500.0
59332.0,120500.0
-131249.0,-53404.0
126227.0,-57062.0
-108579.0,-92998.0
-3425.0,-140599.0
127985.0,49439.0
-59236.0,-126284.0
56834.0,-130172.0
-101258.0,-99081.0
39875.0,134444.0
-126150.0,58438.0
-130285.0,-53898.0
123060.0,-66307.0
93534.0,-102865.0
-130837.0,-54817.0
93477.0,-106547.0
-93263.0,104091.0
6669.0,136843.0
61903.0,-126034.0
129923.0,-59105.0
-87454.0,109572.0
105407.0,96257.0
54843.0,128831.0
12411.0,-135412.0
-13742.0,-141268.0
103013.0,-98731.0
-48853.0,134803.0
-142801.0,283.0
129481.0,-54115.0
138576.0,1624.0
-12514.0,-139883.0
140624.0,-10346.0
-7930.0,-141738.0
125062.0,61680.0
104557.0,96389.0
-41353.0,-134186.0
81663.0,-108835.0
-130343.0,-52681.0
-142728.0,-5746.0
104643.0,-95650.0
143948.0,-9572.0
142739.0,2202.0
103688.0,95592.0
-129092.0,53667.0
-100545.0,102830.0
102921.0,-99143.0
9045.0,142361.0
-5005.0,-143438.0
-131249.0,-55326.0
59015.0,127243.0
-128110.0,-56129.0
-6248.0,140211.0
-5312.0,-140758.0
-91412.0,106097.0
140500.0,7838.0
92728.0,-104163.0
47969.0,133289.0
52326.0,-128015.0
130927.0,-46335.0
88550.0,-112337.0
-87907.0,108622.0
130963.0,43373.0
130846.0,55113.0
126931.0,57896.0
53487.0,130842.0
-129897.0,51591.0
-345.0,-137465.0
102262.0,99904.0
2758.0,-140376.0
47780.0,131058.0
864.0,-138800.0
143007.0,-2119.0
-100054.0,-95433.0
-5492.0,143358.0
-54760.0,134714.0
-101954.0,98051.0
-59913.0,-124183.0
-142032.0,-3254.0
-7401.0,-139863.0
-37983.0,-135100.0
128913.0,54639.0
92627.0,101803.0
11238.0,140196.0
-120841.0,-63436.0
140651.0,6663.0
-128215.0,-52372.0
43178.0,-132676.0
51432.0,128187.0
128312.0,-48208.0
44315.0,-131485.0
138252.0,38644.0
45858.0,-135329.0
-40288.0,130820.0
1027.0,-141752.0
49473.0,130309.0
125492.0,-64542.0
30718.0,134694.0
96585.0,-103675.0
52774.0,127594.0
47899.0,-129877.0
-132251.0,60896.0
-137825.0,17667.0
59348.0,127921.0
-52268.0,131773.0
92822.0,-103657.0
-141092.0,11885.0
53110.0,-129042.0
-103889.0,-95873.0
-107877.0,-90083.0
107253.0,93846.0
93589.0,103868.0
131777.0,52391.0
-98902.0,-98475.0
101603.0,-97787.0
-64184.0,-121326.0
106720.0,-91164.0
